text,label,language
"@USER @USER I also think a lot of people didn't like the animations or graphics in Let's Go and many felt as though the game was lazy and lacking content, especially compared to some other remakes.",0,english
那行那我先去了啊,0,chinese
"user: بعيداً عن العرب.. ""#إسرائيل"" و #السلطة_الفلسطينية تتواصلان سراً في #لندنhttp http",0,arabic
"아, 부침개라니. 정말 간단하게 준비할 수 있겠네요.",1,korean
It’s been several weeks now and I’m *still* laughing at @USER saying ”Living room... living room...” in increasingly frustrated tones... @USER,0,english
"네, 비 오는 날보다 더욱 좋을 수 없겠습니다.",0,korean
Funny how my phone starts turning into a piece of shit when the new iPhone comes out,1,english
"와, 진짜? 그러면 시험기간에 공부할 시간이 더 많겠네. 너 진짜 운 좋다.",1,korean
I keep forgetting that I saw Tom Cruise out the window of a bus in Dublin once,0,english
"아, 그러니까 그냥 돈 많이 가져가면 되는 거네. 괜히 걱정했어.",1,korean
"변화는 있었습니다만, 문제가 완전히 사라진 것은 아니에요. 아직도 개선해야 할 부분이 많습니다.",0,korean
"그렇군요. 아무런 필요성 없이 갑자기 뭔가를 사고 싶어지는 그 느낌, 정말 공감 가네요.",1,korean
그렇게 돈을 아껴도 결국 큰돈을 내야 하시겠어요.,1,korean
그럼 이제 모든 사람들이 해조류를 즐겨 먹겠군요.,1,korean
그럼요. 그래서 우리 모두 다시 어린 시절로 돌아갈 수 있겠죠.,1,korean
그렇군요. 이제 어디서 숨 쉬어야 할지 알게 되었습니다.,1,korean
"아, 그래서 아이들이 그 프로그램을 정말 좋아할 줄 알았어요.",0,korean
اللي يشوفك يتمنى يكون مثلك واللي يعرفك يحترمك ويحبك واللي يسمع عنك يتمنى يقابلك ! #حاول,0,arabic
将军所言,1,chinese
user الصيف كله اجازه استاذ بس الحلو رمضان دواااام,0,arabic
@USER @USER @USER Tomorrow at noon it's instant communism and we get our national wife chain started.,0,english
"아니요, 고전적인 게임도 결코 잘못된 선택이 아닙니다. 우리 모두가 조금씩 변화를 두려워하니까요.",0,korean
this time tomorrow i'll be dying at school Cannot Wait!,1,english
那怎么,0,chinese
그러면 우리 둘 다 정말 애완동물 마스터가 되겠네요.,1,korean
"아, 정말 좋아서 할 수 없겠네요.",0,korean
"와, 진짜 다양한 성격을 가진 너 참 멋지다!",1,korean
但是你表现得非常好,0,chinese
Perfect way to end a 2+ hour @USER deley: getting stuck on the tarmack at @USER waiting to go to a gate for almost an hour,1,english
"나도 이번에 그런 제품 사려고 생각 중인데, 괜찮을까?",0,korean
"그래서 더 재밌는 거야, 영화 보면서 놀라는 재미가 있잖아.",1,korean
你算第几把手呀,1,chinese
My best friend rly is my soulmate,0,english
"아니요, 그냥 제가 두 가지다 좋아해서 주문했어요.",0,korean
Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,1,english
今天cris请假,0,chinese
أحس دونالد ترامب في زمناته كان قيي,1,arabic
"와, 그럼 겨울이 정말 좋으시겠어요.",1,korean
人民警察果然有奉献精神啊,1,chinese
不会还在想那姓白的渣男吧,0,chinese
"아, 그러니까 당신의 스트레스 해소법은 더 큰 고통을 찾는 거군요.",0,korean
"오, 그럼 아이가 공격적인 동물에 대해 배우는 좋은 기회가 되었겠네요.",1,korean
user: أدعى ان هيلاري كلنتون انسحبت من سباق الترشيح للرئاسة الامريكية و ان ترامب هو الرئيس القادم، فقط حتى يشوف ردة فعل الشارع الامريكي.…,0,arabic
"아, 그래. 네가 제대로 식사를 챙겨 먹을 날이 오다니, 이건 기적이네.",1,korean
"아, 톱밥 하나면 모든 문제가 해결되겠군요!",1,korean
"아, 그렇게 해주면 정말 고마울 것 같아요.",0,korean
"네, 맞습니다. 특히 마지막 부분에서 정말 머릿속이 복잡해져서 이해하기 힘들었습니다.",0,korean
"아, 너 정말 바쁘겠다. 디저트 먹기도 하고, 남산 등산도 하니까.",1,korean
"우와, 정말 대담한 꿈이네요. 다른 사람들은 상상도 못할 만큼 특별하네요.",1,korean
I can't look at a bug without thinking how many bells I could sell it for... Animal Crossing has really done a number on me.,0,english
아버지는... 어렵게 나가신지 5년 됐어...,0,korean
컴퓨터가 어렵다니요? 아니 그건 어린아이도 할 수 있는 일 아닌가요?,1,korean
我学你啊拍马屁去,1,chinese
你读过大学没有啊,1,chinese
i want a kaleidoscope so bad,0,english
الفرسان_كورة | اخبار | #محمد_صلاح يقود #تشيلسي لاسقاط #ليفربول,0,arabic
"아, 복직 준비라니, 그것도 마치 주말에 산책 가는 것처럼 쉽죠.",1,korean
"야근이 정말 취미인 사람이라니, 정말 대단하다.",0,korean
"네, 그래요. 사실 우리 아파트에서 가장 청결한 집으로 알려져 있어요.",1,korean
Perfect afternoon chilling HTTPURL,0,english
一把手怎么这么大岁数了,1,chinese
"그러니까, 리그 오브 레전드는 팀워크를 키우는 좋은 게임이라는 거네요.",1,korean
lateishshow abz from five HTTPURL,0,english
أبل تخطط لتوحيد خدماتها في منصة سحابية واحدةhttp,0,arabic
"아, 그래서 크림색 선택이군요. 그것이 핸드폰 선택의 결정적인 이유였을 줄은 몰랐네요.",0,korean
مشاهير_ودك_ينسجنونعدو النسوان دونالد ترامب,1,arabic
犯人也是人呐,0,chinese
"아, 정말 착한 강아지네. 좁은 곳에서도 아무 불평 없이 있으니까.",1,korean
그러면 정말 체력이 넘치겠군요.,0,korean
就变成巧克力了吧,1,chinese
"아니요, 아직 한 번도 해외를 가 본 적이 없습니다.",0,korean
"그렇군요, 변화에 빠르게 적응하는 것이 중요하겠네요.",1,korean
그럼 요리 실력이 상당히 좋으신 것 같네요.,1,korean
고양이 털로 인해 무료로 안마를 받을 수 있군요.,1,korean
حريم جبهة النصرةجماعة الموت ولا المذلة http,0,arabic
知道勤俭持家,0,chinese
"딸기 맛을 이렇게 사랑하시다니, 딸기를 보면 꼭 B 님 생각나겠네요.",0,korean
再说了,1,chinese
"아, 건강에 너무 좋은 야식을 놓치는구나.",1,korean
"아, 싸이월드가 추락하면서 카카오스토리에게 길을 내주었네요. 참 대단한 선행이었습니다.",1,korean
还让他干那么多的活,0,chinese
그럼 투썸 커피에서만 커피를 사시면 충분히 저축을 하실 수 있겠네요.,1,korean
这我说过您还说谢谢你的苦药,0,chinese
闭嘴一边去,0,chinese
그럼 지금 당장 비행기 표를 예매해 보세요.,1,korean
Someone come play Magic with me,0,english
都说我爱出风头表现自己,1,chinese
调集了三十万民夫,1,chinese
"오, 너 수능에 흥미로워 보여.",1,korean
정말 고민 많이 하셨겠어요.,1,korean
그럼 우리 돼지고기 없이 돼지국밥을 만들어 볼까요?,1,korean
"아, 그럼 더운 여름 대신 시원한 가을바람을 즐길 수 있겠네요.",0,korean
"오, 따님이 그렇게 열심히 도와주셔서 참 다행이네요.",1,korean
"아, 정말 좋은 선택이시네요. 제주도의 햄버거와 피자가 유명하니까요.",1,korean
"아, 그거야. 오전 7시에 일어났지.",0,korean
怎么了那丫头不干了,0,chinese
行了你别在这儿没事找事了,0,chinese
你又是怎么当上队长的,1,chinese
우리나라 배달업계 발전에 기여하는구나.,1,korean
user ترى لموضوع كله على تركيا وادوغان اوباما شدخله !؟ وحاط كدام اسمه م/ بول بعير,1,arabic
明天活动结束得早我就来,1,chinese
그럼 퀄리티가 확실히 보장되겠군요.,0,korean
"this Brazilian dude always likes my pictures on instagram, nothing more, and honestly he’s a pretty welcome presence on my account",0,english
"그렇군요, 얼어붙은 손가락을 좋아하시는 분은 처음 뵙네요.",1,korean
لقد قدم قضاة مصر وقواتها المسلحة أرفع المثل في البذل والتفاني من أجل انجاح العملية الانتخابية وتأمين ارادة الشعب ولن تنسي مصر لهم ذلك,0,arabic
"그럼요, 우리 집 고양이도 매일 달에 가서 우유를 마시고 오죠.",1,korean
맞습니다. 하지만 사람들은 자신의 편의를 위해 동물을 이용하곤 하죠.,0,korean
"sorry to the proctor for my chem exam last week that saw me cry for 20 mins. don’t worry, I changed my major",0,english
user: اومال فين قناة السويس و المؤتمر الاقتصادي و الهري دا ؟قلتلك يا سيسي شغل العلاقات العامة و المرهمة مش بيأكلوا عيش http,1,arabic
"아, 다행이다. 내가 너의 이상형이면 난감했을 텐데.",1,korean
找一替死鬼来,0,chinese
"그럼 시간이 많아서 좋겠네요, 밤새도록 생각할 수 있으니까요.",1,korean
اعلام العار خيرى وباسم ولميس ركزوا سخريتهم ان مرسي نحس انهارده الاتقلاب ما بيفوتش وكل يوم مصيبة اكبر من الى قبله,1,arabic
我若再不光彩点,0,chinese
"오, 이런! 진짜로 '열혈남'이 되셨군요.",1,korean
你也认为我会成功吗,1,chinese
"그럼 행운이네요, 또 한 달 동안 집중해서 일할 수 있게 되었으니까요.",1,korean
潘掌柜看中的,0,chinese
아이와 놀아주는 것도 참 큰 취미겠네요.,1,korean
"아하, 그럼 일상생활이 참 다양하시네요.",1,korean
"아, 그렇군요. 귀로 책을 읽는다니, 그게 가능하다면 참 편하겠네요.",0,korean
"아니, 넷플릭스가 다인데.",0,korean
dabbing is a gateway drug,0,english
그럼 참치를 아낄 수 있어 좋겠네요. 국물이 짜서 물도 더 많이 마실 수 있겠군요.,1,korean
"facebook is so ridiculously broken. absolute garbage platform, -2/10.",0,english
晚上它就会去梦里找你,0,chinese
I'm currently getting a Japanese straight perm so that I have the beautiful sleek hair of my dreams,0,english
"네, 물론입니다. 이따가 저녁에 우리 오월 야로 날아갈까요?",1,korean
你啥话说的,1,chinese
اللى_رافضين_السيسى_رئيس_بيعملوا_فولوا_لبعض #انتخبوا_العرص #مرسي_رئيسي #سيناء_خارج_التغطية #سأنتخب_السيسي,1,arabic
"네, 그렇지만 코로나가 끝나면 직접 공연장에서 공연을 보고 싶어요.",0,korean
الاصلاحيون فرحو ع سحل القذافي وشجعو الناتو والطائرات الاماراتيه والقطريه وهي تقصف قواته والان مايدرون عن الشعب الليبي اللي يعاني من داعش,0,arabic
تجاهل الاعلام الحقير لضحايا معدية قنا الذين غرقوا فى النيل يكشف انهيار الحق لو أيام مرسي كانت الولولة والدموع للركب مش كده يا منى,1,arabic
如果曹军伤亡巨大的话,0,chinese
그러면 집에서 휴가 보내면 딱인 거 아냐.,1,korean
i just saw the loveliest cat on the way home :),0,english
나중에 시간 날 때 해야지.,0,korean
想借哭坟说明什么,1,chinese
그럼 정말 매일매일 생기 넘치는 아침을 맞이하셨겠네요.,1,korean
"아 그거, 오토바이 사고 났거든. 걱정 마, 그냥 까매져서 보기 싫은 정도야.",0,korean
These people are our nation. Amplify their voices with every breath you can FarmersProtest FarmersStandingFirm,0,english
그렇군요. BHC의 치킨은 정말 건조한 맛이 독특하죠.,1,korean
"어때, 사람을 만나보면서 인생을 배우는 좋은 기회야.",0,korean
打到这儿,1,chinese
